p14_meta_1_1	1		0.00	4	4	Cronobacter_universalis	S
p14_meta_1_1	1		0.00	98	98	Pluralibacter_gergoviae	S
p14_meta_1_1	1		0.00	65	65	[Enterobacter]_lignolyticus	S
p14_meta_1_1	1		0.00	45	45	Lelliottia_amnigena	S
p14_meta_1_1	1		0.00	38	38	Lelliottia_sp._WB101	S
p14_meta_1_1	1		0.00	36	36	Lelliottia_jeotgali	S
p14_meta_1_1	1		0.00	34	34	Lelliottia_nimipressuralis	S
p14_meta_1_1	1		0.00	59	59	Kosakonia_cowanii	S
p14_meta_1_1	1		0.00	27	27	Kosakonia_sacchari	S
p14_meta_1_1	1		0.00	44	44	Kosakonia_oryzae	S
p14_meta_1_1	1		0.00	56	56	Cedecea_neteri	S
p14_meta_1_1	1		0.00	31	31	Shimwellia_blattae	S
p14_meta_1_1	1		0.00	44	44	Kluyvera_intermedia	S
p14_meta_1_1	1		0.00	13	13	Gibbsiella_quercinecans	S
p14_meta_1_1	1		0.00	3	3	Limnobaculum_parvum	S
p14_meta_1_1	1		0.00	1093	1093	Pectobacterium_carotovorum	S
p14_meta_1_1	1		0.00	4	4	Pectobacterium_parmentieri	S
p14_meta_1_1	1		0.00	4	4	Pectobacterium_atrosepticum	S
p14_meta_1_1	1		0.00	21	21	Dickeya_chrysanthemi	S
p14_meta_1_1	1		0.00	18	18	Dickeya_zeae	S
p14_meta_1_1	1		0.00	16	16	Dickeya_dadantii	S
p14_meta_1_1	1		0.00	9	9	Dickeya_dianthicola	S
p14_meta_1_1	1		0.00	6	6	Dickeya_paradisiaca	S
p14_meta_1_1	1		0.00	8	8	Dickeya_solani	S
p14_meta_1_1	1		0.00	19	19	Dickeya_sp._MK7	S
p14_meta_1_1	1		0.00	11	11	Brenneria_sp._EniD312	S
p14_meta_1_1	1		0.00	5	5	Brenneria_goodwinii	S
p14_meta_1_1	1		0.00	6	6	Sodalis_glossinidius	S
p14_meta_1_1	1		0.00	5	5	Sodalis_praecaptivus	S
p14_meta_1_1	1		0.00	5	5	Lonsdalea_britannica	S
p14_meta_1_1	1		0.00	118	118	Serratia_marcescens	S
p14_meta_1_1	1		0.00	17	17	Serratia_fonticola	S
p14_meta_1_1	1		0.00	15	15	Serratia_liquefaciens	S
p14_meta_1_1	1		0.00	12	12	Serratia_plymuthica	S
p14_meta_1_1	1		0.00	6	6	Serratia_proteamaculans	S
p14_meta_1_1	1		0.00	8	8	Serratia_sp._FGI94	S
p14_meta_1_1	1		0.00	5	5	Serratia_sp._ATCC_39006	S
p14_meta_1_1	1		0.00	5	5	Serratia_ficaria	S
p14_meta_1_1	1		0.00	3	3	Serratia_sp._YD25	S
p14_meta_1_1	1		0.00	2	2	Serratia_rubidaea	S
p14_meta_1_1	1		0.00	4	4	Serratia_sp._FS14	S
p14_meta_1_1	1		0.00	10	10	Serratia_sp._JKS000199	S
p14_meta_1_1	1		0.00	6	6	Serratia_sp._SCBI	S
p14_meta_1_1	1		0.00	214	214	Yersinia_pestis	S
p14_meta_1_1	1		0.00	4	4	Yersinia_similis	S
p14_meta_1_1	1		0.00	25	25	Yersinia_rohdei	S
p14_meta_1_1	1		0.00	11	11	Yersinia_enterocolitica	S
p14_meta_1_1	1		0.00	6	6	Yersinia_aldovae	S
p14_meta_1_1	1		0.00	5	5	Yersinia_aleksiciae	S
p14_meta_1_1	1		0.00	5	5	Yersinia_ruckeri	S
p14_meta_1_1	1		0.00	4	4	Yersinia_entomophaga	S
p14_meta_1_1	1		0.00	4	4	Yersinia_frederiksenii	S
p14_meta_1_1	1		0.00	29	29	Yersinia_kristensenii	S
p14_meta_1_1	1		0.00	7	7	Rahnella_sp._ERMR1:05	S
p14_meta_1_1	1		0.00	18	18	Rahnella_aquatilis	S
p14_meta_1_1	1		0.00	12	12	Candidatus_Fukatsuia_symbiotica	S
p14_meta_1_1	1		0.00	4	4	Chania_multitudinisentens	S
p14_meta_1_1	1		0.00	41	41	Pantoea_vagans	S
p14_meta_1_1	1		0.00	32	32	Pantoea_ananatis	S
p14_meta_1_1	1		0.00	18	18	Pantoea_alhagi	S
p14_meta_1_1	1		0.00	18	18	Pantoea_sp._At-9b	S
p14_meta_1_1	1		0.00	18	18	Pantoea_rwandensis	S
p14_meta_1_1	1		0.00	16	16	Pantoea_agglomerans	S
p14_meta_1_1	1		0.00	13	13	Pantoea_gaviniae	S
p14_meta_1_1	1		0.00	14	14	Pantoea_sp._PSNIH1	S
p14_meta_1_1	1		0.00	54	54	Pantoea_sp._PSNIH2	S
p14_meta_1_1	1		0.00	3	3	Pantoea_stewartii	S
p14_meta_1_1	1		0.00	12	12	Erwinia_gerundensis	S
p14_meta_1_1	1		0.00	10	10	Erwinia_billingiae	S
p14_meta_1_1	1		0.00	22	22	Erwinia_pyrifoliae	S
p14_meta_1_1	1		0.00	8	8	Erwinia_persicina	S
p14_meta_1_1	1		0.00	6	6	Erwinia_amylovora	S
p14_meta_1_1	1		0.00	10	10	Erwinia_sp._Ejp617	S
p14_meta_1_1	1		0.00	2	2	Erwinia_tasmaniensis	S
p14_meta_1_1	1		0.00	3	3	Tatumella_ptyseos	S
p14_meta_1_1	1		0.00	2	2	Tatumella_citrea	S
p14_meta_1_1	1		0.00	14	14	Xenorhabdus_nematophila	S
p14_meta_1_1	1		0.00	8	8	Xenorhabdus_hominickii	S
p14_meta_1_1	1		0.00	6	6	Xenorhabdus_doucetiae	S
p14_meta_1_1	1		0.00	3	3	Xenorhabdus_poinarii	S
p14_meta_1_1	1		0.00	3	3	Xenorhabdus_bovienii	S
p14_meta_1_1	1		0.00	20	20	Morganella_morganii	S
p14_meta_1_1	1		0.00	21	21	Proteus_mirabilis	S
p14_meta_1_1	1		0.00	2	2	Providencia_alcalifaciens	S
